coder@coder-sanderw-alt-mulig-machine-8ccccf77c-tjfr4:~$ cd teklit-maskin/
coder@coder-sanderw-alt-mulig-machine-8ccccf77c-tjfr4:~/teklit-maskin$ cat src/main.py.log 
Initialization of sparse structure.
Arguments:
  moves_before_win: 0
  number_of_boards: 100000
  board_size: 19
  epochs: 150
  number_of_clauses: 32000
  T: 6000
  s: 1.5
  number_of_state_bits: 8
  depth: 2
  hypervector_size: 256
  hypervector_bits: 4
  message_size: 82
  message_bits: 4
  double_hashing: False
  one_hot_encoding: False
  max_included_literals: 250
No cache found, loading CSV: data/hex_games_100000_size_19.csv
Generating 100000 games on 19x19 board (stopping 0 moves early)...
Done! Generated 100000 games. Output: hex_games_100000_size_19.csv
No cache found, loading CSV: data/hex_games_100000_size_19.csv
Saving to cache: data/hex_games_100000_size_19_cached.npz
Loaded 100000 games from hex_games_100000_size_19.csv
Creating graphs on dataset of length training: 80000, and test: 20000...
Training for 150 epochs...
Epoch 33/150 Train Accuracy: 99.87% Test Accuracy: 99.80% Time: 425.76s
Epoch 34/150 Train Accuracy: 99.73% Test Accuracy: 99.67% Time: 425.43s
Epoch 35/150 Train Accuracy: 99.80% Test Accuracy: 99.79% Time: 425.35s
Epoch 36/150 Train Accuracy: 99.92% Test Accuracy: 99.91% Time: 425.06s
Epoch 37/150 Train Accuracy: 99.75% Test Accuracy: 99.73% Time: 424.76s
Epoch 38/150 Train Accuracy: 99.86% Test Accuracy: 99.88% Time: 424.48s
Epoch 39/150 Train Accuracy: 99.88% Test Accuracy: 99.91% Time: 424.19s
Epoch 40/150 Train Accuracy: 99.63% Test Accuracy: 99.59% Time: 423.95s
Epoch 41/150 Train Accuracy: 99.86% Test Accuracy: 99.83% Time: 423.99s
Epoch 42/150 Train Accuracy: 99.95% Test Accuracy: 99.94% Time: 423.74s
Epoch 43/150 Train Accuracy: 99.76% Test Accuracy: 99.74% Time: 423.74s
Epoch 44/150 Train Accuracy: 99.28% Test Accuracy: 99.23% Time: 423.65s
Epoch 45/150 Train Accuracy: 99.55% Test Accuracy: 99.48% Time: 424.06s
Epoch 46/150 Train Accuracy: 99.69% Test Accuracy: 99.61% Time: 423.54s
Epoch 47/150 Train Accuracy: 99.95% Test Accuracy: 99.91% Time: 423.21s
Epoch 48/150 Train Accuracy: 99.84% Test Accuracy: 99.78% Time: 422.57s
Epoch 49/150 Train Accuracy: 98.15% Test Accuracy: 97.97% Time: 422.96s
Epoch 50/150 Train Accuracy: 99.91% Test Accuracy: 99.88% Time: 422.80s
Epoch 51/150 Train Accuracy: 99.98% Test Accuracy: 99.93% Time: 422.51s
Epoch 52/150 Train Accuracy: 99.98% Test Accuracy: 99.94% Time: 422.29s
Epoch 53/150 Train Accuracy: 99.99% Test Accuracy: 99.95% Time: 422.18s
Epoch 54/150 Train Accuracy: 100.00% Test Accuracy: 99.98% Time: 421.95s
Epoch 55/150 Train Accuracy: 99.99% Test Accuracy: 99.98% Time: 421.73s
Epoch 56/150 Train Accuracy: 100.00% Test Accuracy: 99.98% Time: 421.42s
Epoch 57/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 421.15s
Epoch 58/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 421.01s
Epoch 59/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.99s
Epoch 60/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.90s
Epoch 61/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.90s
Epoch 62/150 Train Accuracy: 100.00% Test Accuracy: 99.99% Time: 420.99s
Epoch 63/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.90s
Epoch 64/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.67s
Epoch 65/150 Train Accuracy: 98.25% Test Accuracy: 98.22% Time: 421.03s
Epoch 66/150 Train Accuracy: 99.53% Test Accuracy: 99.59% Time: 422.41s
Epoch 67/150 Train Accuracy: 99.72% Test Accuracy: 99.72% Time: 422.29s
Epoch 68/150 Train Accuracy: 99.90% Test Accuracy: 99.90% Time: 421.87s
Epoch 69/150 Train Accuracy: 99.97% Test Accuracy: 99.94% Time: 421.29s
Epoch 70/150 Train Accuracy: 100.00% Test Accuracy: 99.99% Time: 420.85s
Epoch 71/150 Train Accuracy: 99.52% Test Accuracy: 99.56% Time: 420.69s
Epoch 72/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.84s
Epoch 73/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.67s
Epoch 74/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.71s
Epoch 75/150 Train Accuracy: 99.90% Test Accuracy: 99.91% Time: 421.45s
Epoch 76/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 421.34s
Epoch 77/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.49s
Epoch 78/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.10s
Epoch 79/150 Train Accuracy: 99.97% Test Accuracy: 99.97% Time: 420.35s
Epoch 80/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.92s
Epoch 81/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.84s
Epoch 82/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.32s
Epoch 83/150 Train Accuracy: 99.83% Test Accuracy: 99.84% Time: 420.83s
Epoch 84/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 423.73s
Epoch 85/150 Train Accuracy: 100.00% Test Accuracy: 99.98% Time: 422.56s
Epoch 86/150 Train Accuracy: 100.00% Test Accuracy: 99.99% Time: 420.50s
Epoch 87/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.00s
Epoch 88/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.99s
Epoch 89/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 420.04s
Epoch 90/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.96s
Epoch 91/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.72s
Epoch 92/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.63s
Epoch 93/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.48s
Epoch 94/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.35s
Epoch 95/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.48s
Epoch 96/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.16s
Epoch 97/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.99s
Epoch 98/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.02s
Epoch 99/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.18s
Epoch 100/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.02s
Epoch 101/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.86s
Epoch 102/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.80s
Epoch 103/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.81s
Epoch 104/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.79s
Epoch 105/150 Train Accuracy: 99.94% Test Accuracy: 99.95% Time: 418.90s
Epoch 106/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.92s
Epoch 107/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.80s
Epoch 108/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.73s
Epoch 109/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.72s
Epoch 110/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.92s
Epoch 111/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.07s
Epoch 112/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.16s
Epoch 113/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.87s
Epoch 114/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.99s
Epoch 115/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.08s
Epoch 116/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.05s
Epoch 117/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.88s
Epoch 118/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.05s
Epoch 119/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.87s
Epoch 120/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.83s
Epoch 121/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.91s
Epoch 122/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.69s
Epoch 123/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.15s
Epoch 124/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.98s
Epoch 125/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.94s
Epoch 126/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 418.93s
Epoch 127/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 421.39s
Epoch 128/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.35s
Epoch 129/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.35s
Epoch 130/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.12s
Epoch 131/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.03s
Epoch 132/150 Train Accuracy: 100.00% Test Accuracy: 100.00% Time: 419.25s
Epoch 133/150 Train Accuracy: 99.93% Test Accuracy: 99.90% Time: 419.98s
Epoch 134/150 Train Accuracy: 99.93% Test Accuracy: 99.93% Time: 419.86s
Epoch 135/150 Train Accuracy: 99.94% Test Accuracy: 99.97% Time: 419.73s
Epoch 136/150 Train Accuracy: 99.94% Test Accuracy: 99.97% Time: 419.88s
Epoch 137/150 Train Accuracy: 99.94% Test Accuracy: 99.97% Time: 419.43s
Epoch 138/150 Train Accuracy: 99.95% Test Accuracy: 99.97% Time: 419.40s
Epoch 139/150 Train Accuracy: 99.96% Test Accuracy: 99.97% Time: 419.44s
Epoch 140/150 Train Accuracy: 99.97% Test Accuracy: 99.96% Time: 419.29s
Epoch 141/150 Train Accuracy: 99.97% Test Accuracy: 99.97% Time: 419.56s
Epoch 142/150 Train Accuracy: 99.98% Test Accuracy: 99.97% Time: 419.11s
Epoch 143/150 Train Accuracy: 99.98% Test Accuracy: 99.98% Time: 419.10s
Epoch 144/150 Train Accuracy: 99.99% Test Accuracy: 99.98% Time: 418.98s
Epoch 145/150 Train Accuracy: 99.99% Test Accuracy: 99.98% Time: 418.82s
Epoch 146/150 Train Accuracy: 100.00% Test Accuracy: 99.98% Time: 419.07s
Epoch 147/150 Train Accuracy: 99.99% Test Accuracy: 99.98% Time: 418.79s
Epoch 148/150 Train Accuracy: 100.00% Test Accuracy: 99.99% Time: 418.82s
Epoch 149/150 Train Accuracy: 100.00% Test Accuracy: 99.98% Time: 418.87s
Epoch 150/150 Train Accuracy: 100.00% Test Accuracy: 99.99% Time: 418.89s
